"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj"
"KRTAP4-9";4.24258983572612;-6.10063914482808;3.39875490390308;-1.79496295476387;0.0726596023960996;0.177643144928167
"KRTAP5-11";21.4074542221715;0.0544673975959169;1.02318607258701;0.0532331303710988;0.957546158809794;0.976848540687811
"KRTAP5-2";2.65041741026371;0.216008697918464;1.71016343346159;0.126308803996139;0.899487487495096;0.942639821901224
"KRTAP9-6";12.3074882683212;-1.37224346824595;1.22350724962659;-1.12156545755225;0.2620472454246;0.42761170534677
"KRTCAP2";749.359293735583;-0.0698979042212985;0.740568156380034;-0.0943841611594076;0.924803997198636;0.958543338537033
"KRTDAP";7.04700236258659;5.67397368297259;2.93948645328099;1.93026019107502;0.0535746069118845;0.143614510786374
"KSR1";778.150954769268;0.403385089645967;0.355212495098778;1.13561627254636;0.256117195515398;0.421243825981788
"KSR2";100.800019137993;-0.448165805818954;0.488353005837348;-0.917708707557789;0.358771387739136;0.528030149588173
"KTI12";57.0281976439646;0.234631444880147;1.10130047789197;0.213049435272436;0.831288403931869;0.898747592689998
"KTN1";3978.16066003791;0.426345153044966;0.27136440063509;1.57111674208985;0.116155534427897;0.244703282838277
"KXD1";451.745847827;-0.788258482737375;0.533216927030619;-1.47830731317371;0.1393255411153;0.277357400074025
"KY";113.057463467836;2.10051949570743;0.872585127415317;2.40723733388555;0.016073720234856;0.0593876021422691
"KYAT1";46.2134014076057;-0.123082754910594;0.612346114933194;-0.201001936501258;0.840697059862082;0.90445117238321
"KYAT3";299.937795515159;1.22521819919203;0.368779799914596;3.32235713419165;0.000892603677213418;0.00625732433685216
"KYNU";4010.29387966081;0.553985190101257;0.357157656383625;1.55109425823485;0.120879096989362;0.251414402998836
"KYNUP2";5.02023083778259;4.29133311431877;1.74662600127842;2.45692730508866;0.0140131039583537;0.0534067160988737
"L1CAM";49.0318923388516;-2.61680837407213;0.89589894413068;-2.92087449283836;0.00349050411374728;0.0182571765131329
"L1TD1";122.80477799962;-0.268725015001069;0.588132910853193;-0.456912051752443;0.647734261209365;0.773511293069851
"L2HGDH";1904.65740718794;-1.92007479253188;0.500526634408384;-3.83610913093843;0.000124998880982659;0.00130045784158485
"L3HYPDH";188.275858799956;1.45619670661301;0.545629894315739;2.66883600364162;0.0076114604434476;0.0334958003274755
"L3MBTL1";438.268334027922;-0.702388561037829;0.407071969635899;-1.72546530694823;0.0844436508009363;0.196837794714104
"L3MBTL2";341.209602376347;-0.344942145035455;0.371736683453304;-0.927920650259918;0.353448731748188;0.522858738020016
"L3MBTL3";359.587760586346;0.716695072274544;0.283251394332439;2.53024375736485;0.011398330824932;0.0455841808647372
"L3MBTL4";399.806390214377;0.451571672433196;0.292881538929383;1.54182361265889;0.123116462426474;0.254607499650933
"LACC1";498.961385933094;-0.336371208841744;0.376056773678251;-0.894469219505506;0.371070891502672;0.540547648829836
"LACTB";331.553478908872;0.261532490870985;0.450133339645856;0.581011153443438;0.561232936502811;0.70608696753884
"LACTB2";98.0926540531973;1.53712211545683;0.358987260679798;4.28182914498427;1.8536328655709e-05;0.000271430645161131
"LAD1";8.95152015700446;2.88498730757875;1.70570516200008;1.69137514023577;0.0907651771714926;0.206787833391392
"LAG3";49.299176810732;-1.52085712692388;0.84992511203516;-1.78940133123278;0.0735502050990708;0.178757651778682
"LAGE3";32.1146100413736;-1.52088894020618;1.1112080598801;-1.36868062347413;0.171099129745722;0.319812656386944
"LAIR1";895.090310443463;-0.0186115408813658;0.513653294374233;-0.0362336640010061;0.97109604361399;0.983972945884134
"LALBA";3.12611882632451;-5.65950891282279;3.40420782094576;-1.66250393938948;0.09641177414435;0.215395589059585
"LAMA1";320.397184477704;0.03153277001245;0.446320052269076;0.0706505787766838;0.943675854910548;0.969438098811989
"LAMA2";4350.59636054153;0.0836515548863269;0.755897367650542;0.110665228463925;0.911881820233286;0.950236220425971
"LAMA3";527.992218097368;0.722369509715454;0.74607228013117;0.968229927519156;0.332929551560857;0.501128073685263
"LAMA4";6836.1935912645;0.286566983346211;0.46037250417425;0.622467633813652;0.533634419779198;0.684176780202462
"LAMA5";1195.2042260742;-3.83806893566688;0.514911142506274;-7.45384711813673;9.06570445297086e-14;1.42367251661457e-11
"LAMB1";4762.33627903997;0.466242020130872;0.608869777075324;0.765749980842279;0.443825081476377;0.606775940839379
"LAMB2";4371.99642380562;-1.56281813370385;0.509750035035904;-3.06585193975273;0.0021705076716748;0.0126279477840963
"LAMB2P1";6.17144110590956;-1.55614419606749;1.75514054795837;-0.886620845195351;0.375283067192081;0.544585198240573
"LAMB3";128.493839396406;-0.217296838397847;0.560434956636334;-0.387728916308215;0.698216654456447;0.81050506147848
"LAMB4";16.768087741337;0.943835039614606;1.20839776038946;0.781063214905672;0.43476531572684;0.599149230012596
"LAMC1";5560.29726022869;0.39173741556108;0.367510377851559;1.06592205055855;0.28645888017345;0.453027983996455
"LAMC2";58.1952246090944;0.686722918533244;1.08526738340443;0.632768411761373;0.526884887585935;0.67876746351223
"LAMP1";2355.50397490632;0.00853092836863586;0.346939720347755;0.0245890795095035;0.980382729956489;0.989011288126061
"LAMP2";2093.78997453303;0.921235132875181;0.269973072229206;3.41232229299171;0.000644119089253534;0.00485315871404325
"LAMP3";119.132362040048;1.29899716061306;0.754608262028105;1.72141921309189;0.0851747802977376;0.198106506327931
"LAMP5";76.6047024199593;2.92421419303323;1.35912390903845;2.15154348590781;0.0314333273202292;0.0978012917433153
"LAMTOR1";490.099562607457;-1.10708093979143;0.435360351157293;-2.5429071270467;0.0109934445206685;0.0443832505101644
"LAMTOR2";141.148780835326;-1.87421902710168;1.00081788174257;-1.87268739027564;0.0611115656403391;0.157822440281303
"LAMTOR3";401.467670015882;0.0683734721211669;0.42259757058527;0.161793339290792;0.87146859841145;0.924160564274506
"LAMTOR3P2";7.73883173361688;2.00656936324798;1.12867780868529;1.77780527605596;0.0754358416662705;0.182133939281797
"LAMTOR4";393.848193596799;-1.27445081796137;0.450133535355415;-2.83127276210401;0.00463631646577904;0.0227214999564691
"LAMTOR5";397.644317795605;0.415744702356182;0.426297265740207;0.975245997964116;0.329438250391679;0.497713541838622
"LANCL1";805.19874939204;0.827961802525805;0.25156147608884;3.29129012676571;0.00099729000797816;0.00683503502375135
"LANCL2";170.342591653433;0.0542102600358398;0.641604601712617;0.0844916945594497;0.932665506011505;0.962689206701866
"LANCL3";82.2408810323471;-0.407250590614233;0.629131204585056;-0.647322192328443;0.517423441490406;0.670309271252484
"LAP3";1532.46716836957;1.65624373203982;0.499190132662141;3.3178615194319;0.000907094446121598;0.00634330001172832
"LAP3P1";2.75480720571677;1.59297456738547;2.23209920044099;0.713666564223825;0.475433386335164;0.634126621935338
"LAPTM4A";2755.04945483069;0.345838744221307;0.354500256330815;0.975566979276242;0.329279094743639;0.497586169538349
"LAPTM4B";244.15791393864;-0.387193948656064;0.594570151337535;-0.651216593677027;0.51490668018277;0.668269592605269
"LAPTM5";4682.17431706236;1.43947300485079;0.467355352090391;3.08003962811659;0.00206973054487035;0.0122054127696317
"LARGE1";732.065908929673;0.534492111584197;0.342732650643745;1.5595015840489;0.118877709947598;0.24854775628419
"LARGE2";15.020591812369;3.84411707900352;1.48565692868912;2.58748638718052;0.00966790156438022;0.0403213360100374
"LARP1";2953.19755582734;-0.00849243076855866;0.297018946976612;-0.0285922189644938;0.977189817915752;0.987638662570909
"LARP1B";532.436264789329;0.661923535898067;0.311155240101707;2.12730962101652;0.0333943658939981;0.102416920404413
"LARP4";1480.40659383814;1.40112389874318;0.411785809973938;3.40255507792232;0.000667588978268425;0.00499191925888056
"LARP4B";1837.36431834337;1.14893820070577;0.41555280543055;2.76484284473874;0.00569502256794051;0.0265749953427715
"LARP4P";20.854911963621;2.42079467699749;1.11516916704934;2.17078695190501;0.0299472807208568;0.0946542894923562
"LARP6";555.164088051043;-1.45766879464626;0.589451386800415;-2.47292453167103;0.0134012439414564;0.0517071791774824
"LARP7";927.832714149343;-0.0924624881604824;0.369708012402953;-0.250095981311072;0.802513123699195;0.88101071938442
"LARS1";2508.55688563817;0.323113215317037;0.263582677787894;1.22585147866601;0.220254570890227;0.380583745320514
"LARS2";470.382064448275;0.922436628529036;0.492391291189924;1.87338128239404;0.0610157528310626;0.157690575931413
"LAS1L";745.981906646794;-0.0456653585608711;0.449047560107193;-0.101693812900286;0.918999713276769;0.954766789347242
"LASP1";2866.91972035883;-0.951763218635392;0.407113296716505;-2.33783378315485;0.019395872361174;0.0682844268969557
"LAT";160.476317889153;0.888760102235066;0.518198215228075;1.71509680295579;0.0863274803871566;0.199728059349094
"LAT2";331.548183956413;0.0503249439438329;0.474676405940136;0.106019476245423;0.915566899465421;0.952638703753211
"LATS1";1168.29116449743;0.436904635505751;0.305930100930445;1.4281191493644;0.15325756661208;0.296669763536807
"LATS2";801.102949381863;-0.526816157383855;0.41024846782028;-1.28413924415835;0.19909323880372;0.355194163583629
"LAX1";166.783535195699;0.685688605609979;0.574649221396317;1.19322985236777;0.232779366335973;0.395885706677295
"LAYN";109.421756387072;-0.0155024262281706;0.4988915088556;-0.0310737423928729;0.975210730089284;0.986288174487864
"LBH";1524.99750330242;0.491687694833536;0.471830905568817;1.04208454560809;0.297372482985503;0.464941737273665
"LBHD1";69.8955108465909;-1.45789430877385;0.511343504172409;-2.85110556187351;0.00435675029116794;0.0217336237636452
"LBP";398.273997206866;4.20335559971639;1.19146177520132;3.52789798817185;0.000418873549362874;0.00344070088594937
"LBR";521.596474786212;1.93574411931728;0.451465206075289;4.28769281279777;1.80538527102956e-05;0.000265731393693089
"LBX2";39.3851236888669;-2.00326833179763;0.765959322371938;-2.61537169571111;0.00891304011675703;0.0378780464710425
"LCA5";221.297720993927;0.630993758841889;0.483324759008403;1.30552748867334;0.191713293190272;0.345815145986989
"LCA5L";52.0204328626632;0.537499531578591;0.654324383525018;0.821457284967647;0.411385845234042;0.578079285376434
"LCAT";66.0655836534965;1.07386105152763;0.864311960328116;1.24244613151016;0.214072004005539;0.373693833513039
"LCK";101.826112115957;1.10995654407158;0.863459286500925;1.28547641032336;0.198625854906016;0.354656943531385
"LCLAT1";1837.56942767812;0.212400824729736;0.258258003760189;0.82243656203184;0.410828477697935;0.57762165380385
"LCMT1";268.506052904638;-0.0330854835135038;0.266730348257481;-0.124040941458846;0.901282858765444;0.943669748164466
"LCMT2";187.784046665133;-0.397354199596437;0.52314372205288;-0.759550736912545;0.447523175396869;0.609700267102614
"LCN10";29.1223841969658;-0.708950553804451;0.88820602009813;-0.798182558733531;0.424764557225136;0.591048931088963
"LCN12";19.7057853102321;-0.247454805617122;0.784449505948088;-0.315450266385275;0.752419806419395;0.846045270215958
"LCN15";140.10820259645;0.508302707129339;0.524793229673584;0.968577105016194;0.332756231121834;0.501056268289456
"LCN2";4.44648571665865;2.34546565785882;1.92170120038435;1.22051526917385;0.22226960479395;0.383207555153056
"LCN6";8.70260840231899;-0.878900967483451;1.60125496588544;-0.548882586601345;0.583086029094779;0.724849608015248
"LCNL1";10.1416282300306;-2.55113022331604;1.51516234285069;-1.68373391495213;0.0922331038300067;0.209111556690768
"LCOR";1563.57211513156;0.939562168012222;0.302774035055915;3.1031794646417;0.00191453502950002;0.0114630701376008
"LCORL";798.201453686686;1.70232966504482;0.318314745696567;5.34794472470829;8.8958622690985e-08;2.85698996932207e-06
"LCP1";4675.19974985489;2.15844574820482;0.304843954516348;7.08049385997933;1.43641629420132e-12;1.61852466505939e-10
"LCP2";968.610296490774;1.85184550482232;0.460668728797504;4.01990712427181;5.82210890146498e-05;0.000703307934166067
"LCT";4.96799772878433;0.651704778126459;2.15527402715503;0.302376760409772;0.762364868590145;0.854230600148246
"LCTL";86.8687168014834;-1.2738727942828;0.634161272167117;-2.00875211116188;0.0445634292288055;0.125674919759516
"LDAF1";424.789692994402;-0.561324391726268;0.603265199652692;-0.930476997594806;0.352124168474595;0.521495938144226
"LDAH";261.017616242993;0.945646402676531;0.56661507429872;1.66893971863866;0.0951293270652666;0.2135591286571
"LDB1";960.469603155402;-0.719636848556051;0.314638704418813;-2.28718475651409;0.0221850413789179;0.0752173834886502
"LDB2";565.858465220902;0.629420540790179;0.568204516355685;1.10773589908633;0.267975890683231;0.434064984598879
"LDB3";132.922550815783;-0.910255442259254;0.659490369110954;-1.38024069022623;0.167512549440973;0.315384715005265
"LDC1P";7.6697292040186;0.559332398610814;2.46606583405663;0.226811624769451;0.820570223999891;0.891951824303679
"LDHA";4954.19776972096;0.0153124628072877;0.35130344249866;0.0435875683380076;0.965233161309641;0.980722918597967
"LDHAL6A";36.7965946515109;0.0850548472680005;0.602162108712009;0.141249085648926;0.887673170010824;0.935815292456701
"LDHAL6B";34.0267841204118;3.62068039932436;1.19554667937588;3.02847263246507;0.00245793339015333;0.0139194724194635
"LDHAL6CP";207.30868552884;0.17297258286669;0.287729506160982;0.601163868018156;0.547730847525186;0.695438249493398
"LDHAL6FP";12.4857017636731;0.0179785335208177;1.87986591470463;0.00956373184926995;0.992369362336656;0.995764467822614
"LDHAP2";24.6157405525583;1.76089518706047;1.29763247019139;1.35700610728457;0.174779269983826;0.32489493527425
"LDHB";1318.40843416316;-0.0289370704024146;0.528253127289399;-0.0547787962011659;0.956314693213762;0.976136969213126
"LDHBP1";9.99003011327244;0.730263373884517;1.02484902179428;0.712557028747504;0.476119910292172;0.634296306811972
"LDHC";17.3680445252212;-0.176989226453234;0.755426507783964;-0.234290463240997;0.814759489143794;0.888925779621654
"LDHD";83.1128472399734;-1.00649579323853;0.556609953719704;-1.80826050003657;0.0705659664583653;0.173792002351894
"LDLR";311.983663416563;-0.844518779005782;0.478777119479053;-1.76390797439252;0.0777474740587532;0.185744564282196
"LDLRAD1";44.7742867683352;-1.20461110677256;0.631411116441924;-1.9078078852344;0.0564160512497835;0.149087283175524
"LDLRAD2";129.875538532318;-2.84236078011529;0.606152136672687;-4.68918710031723;2.74292507384985e-06;5.48695061914357e-05
"LDLRAD3";288.575636378599;0.252104814724488;0.409740712729533;0.615278899294787;0.538370550076511;0.687801053790657
"LDLRAD4";5220.56055207847;0.510777633253359;0.321352748224343;1.58946091507136;0.111956371403932;0.238578680551343
"LDLRAP1";660.547580038849;-0.6421652283169;0.430864334611755;-1.49041166030961;0.136116028456629;0.27307871693175
"LDOC1";143.367951926264;-1.28104822927663;0.340526418778931;-3.76196429595756;0.000168584118032265;0.00165546117677769
"LEAP2";24.3029399546321;0.86616822244578;0.913245082658381;0.948451011555886;0.342899900772656;0.512192601933032
"LECT2";90.9409556028753;-1.02714659696462;0.872840854963015;-1.17678565470924;0.239281069728608;0.403536415919783
"LEF1";111.283353530265;2.70195135800937;0.646122439234083;4.1817946474855;2.89217132874187e-05;0.000392390918234203
"LEFTY1";4.34044666044376;2.58661673776338;2.21729408824548;1.16656457592873;0.243386255994752;0.4076204890653
"LEFTY2";24.1435609425519;-2.27509176606945;1.27614316699131;-1.78278724904613;0.0746209421815266;0.180721320081162
"LEKR1";21.0074375929277;0.642609127965291;0.845674821436473;0.7598773330791;0.447327911808499;0.60960081128177
"LEMD2";463.286548878891;-1.1703172984736;0.582017090549255;-2.01079541731182;0.0443470703897759;0.125330589748291
"LEMD3";844.287148266516;0.341880328689819;0.313506950101198;1.09050318846029;0.275491549560216;0.441849896616723
"LENG1";122.694242750341;-3.62307293965788;0.812727042943955;-4.45792098480439;8.27583946855114e-06;0.000141571214554522
"LENG8";2918.15720952013;-1.51656943054156;0.467708901966587;-3.24254985133873;0.00118465221206411;0.00784419114123723
"LENG9";58.7807614429982;-3.68065262247608;1.05254449013324;-3.49690930595263;0.000470681822043472;0.00377757676411871
"LEO1";379.561084308836;-0.0561347559444668;0.403314769427575;-0.139183486942813;0.889305157000197;0.936725596111244
"LEP";123.163699806452;-1.6490605159004;1.04088186246421;-1.58429171971195;0.11312734923663;0.240257755218818
"LEPR";578.90863982066;-0.241687361428017;0.517056917315388;-0.46742892964837;0.640193028731306;0.767954394623912
"LEPROT";1934.27098417316;0.746864860962403;0.215758727746571;3.46157427216416;0.000537025917542726;0.00419848341216672
"LEPROTL1";507.06574297492;0.635224006581398;0.379256333856769;1.6749199680375;0.0939499352500995;0.211747289490265
"LETM1";436.971988003805;-0.910326800457525;0.304207587179243;-2.99245265017388;0.00276745593377986;0.0152650165089812
"LETM1P2";3.59545934835072;-3.62784048282872;2.23569113396762;-1.62269305795854;0.104655036131555;0.227616144013929
"LETM2";175.791290525612;-0.325284815880642;0.382570787708996;-0.850260465072601;0.395180291568949;0.563100759573278
"LETMD1";633.978090713039;0.0609595704698983;0.274715147982186;0.221901016080304;0.824390939532653;0.894443090960681
"LFNG";516.255876114814;-1.37623908281584;0.464943026342637;-2.96001661459834;0.00307622451752579;0.0165990912744902
"LGALS1";3321.4796542929;-1.54473959775725;0.468077906558365;-3.30017626577433;0.000966241201455281;0.00666115261729144
"LGALS12";34.2456635615617;0.458851174178924;1.2065484242719;0.380300670033879;0.703722238205815;0.813942709439108
"LGALS14";25.4970283721923;-0.210100860948098;0.762708913494796;-0.275466639016185;0.782957752911129;0.868433870422088
"LGALS17A";17.2472271901525;-0.457071943850787;1.05453706887959;-0.433433738215018;0.664699694614924;0.785914183354506
"LGALS2";39.9722519698788;0.852817433111078;0.991525277652097;0.860106597716323;0.389730284645607;0.557957947537967
"LGALS3";2284.26380766086;-0.500501719126852;0.36978681941016;-1.35348717924882;0.17590004312854;0.326292925721977
"LGALS3BP";1425.98674741951;-0.968026097508518;0.34500921492814;-2.80579780371994;0.00501921769211571;0.0240912444108637
"LGALS4";13.5716646913695;-0.644395232853352;0.901589467626453;-0.714732431990142;0.474774393466468;0.633621304494011
"LGALS7";3.57270723008515;-5.85242204126747;3.40162034937122;-1.72048066514809;0.0853451052869216;0.198174732779411
"LGALS8";1121.31805221229;0.980705445280545;0.288258611105925;3.40217224220292;0.000668524898939145;0.00499365564960386
"LGALS9";574.791474932786;0.597292906595284;0.665192597633584;0.897924764527067;0.369225660971932;0.538725333413141
"LGALS9B";5.16915667478969;2.54197170289404;1.67660337082738;1.51614373865873;0.129483010610714;0.264061156043429
"LGALS9C";2.94708968065931;1.39007403473064;1.78857862856094;0.777194814101669;0.437043841366248;0.601072981109795
"LGALSL";403.213329947325;0.20833224791147;0.498865964995158;0.417611668323559;0.676231064223856;0.79477794320574
"LGI1";82.1619161787216;-1.61321321958063;0.703754543909073;-2.29229528042531;0.0218886099885903;0.0745214130441183
"LGI2";569.456933891776;0.0278764467577418;0.45118214218727;0.0617853504187921;0.950733769869609;0.973029933097936
"LGI3";4.18242581283604;-5.33634032888054;2.7977320574653;-1.90738077102179;0.0564712975879878;0.149173981337064
"LGI4";265.362463849368;-3.78812807840733;1.04251345278367;-3.63364910859657;0.000279440833706457;0.00249917846970474
"LGMN";3677.29294101077;0.0550919843351132;0.475672049147021;0.11581925915955;0.907795786632622;0.94781065692603
"LGR4";946.021726955607;0.544993707403298;0.473138003199733;1.15187049807376;0.249374292941637;0.414321967546486
"LGR6";731.385297202274;3.3813053821022;0.927473330028404;3.64571710326015;0.000266647188660562;0.0024019925612675
"LGSN";70.7591606002412;-0.131973490165774;0.603027228751172;-0.218851627046894;0.826765628982099;0.89584992417793
"LHCGR";39.1048872185986;1.10587240319408;0.750473036084824;1.47356713701982;0.140598175031612;0.279064048381323
"LHFPL2";3785.88019755831;0.95335664924361;0.448060149022637;2.12774256162523;0.0333584339898224;0.102325843970836
"LHFPL4";23.310041056019;-1.66451588763614;0.967401184074372;-1.72060559263092;0.0853224179312355;0.198174732779411
"LHFPL5";506.114610419243;0.696713511194543;0.444491566334129;1.56743921361787;0.117012064116897;0.246065858999092
"LHFPL6";2715.15201000586;-0.786809503330385;0.422934095333484;-1.8603595974214;0.0628346668469354;0.161014338377911
"LHPP";130.98805346306;-0.403591902464646;0.637621247930198;-0.632964951802905;0.526756530679894;0.67876746351223
"LHX2";2.718236427483;4.31576694863135;2.69826260360094;1.59946142487088;0.109718113292325;0.235292263602378
"LHX4";102.167939467062;2.02403093986161;1.3466829526289;1.50297509589057;0.132845466160789;0.26857272956014
"LHX6";82.5553148360573;0.462751173279184;0.612569326470644;0.755426615866246;0.449993048354786;0.612160994376478
"LHX8";3.10687306585133;-1.60281058695866;2.541905744545;-0.630554689291031;0.528331733335363;0.68011670364942
"LHX9";20.9546470078476;0.105022387931801;1.16165130943158;0.0904078419049778;0.927963125275824;0.960220845206031
"LIAS";438.261612087809;-1.08760116264321;0.454926910089467;-2.39071626347477;0.0168155425328193;0.0614116792299119
"LIF";44.8120615840722;-0.21392044030858;1.26124835586174;-0.169610084575628;0.865316791123354;0.920011899031925
"LIFR";2653.31570955576;0.318242589340961;0.5675194712241;0.56076065311827;0.57496071315018;0.717975146965787
"LIG1";195.821288140841;-1.9213681666673;0.478960283057777;-4.01153965084726;6.03240426886932e-05;0.000722150484623828
"LIG3";606.044189288045;0.934599310583887;0.373372264772761;2.50312998249266;0.0123100324674673;0.0482909692232823
"LIG4";404.190305900218;0.740712515161734;0.348352174864148;2.12633239752443;0.0334755922977861;0.102588309628754
"LILRA1";14.8748012477899;-0.656253268933475;1.38995757854474;-0.472139063136414;0.636827531646126;0.765799650686492
"LILRA2";137.916364723615;-1.07168703484917;0.640076154897278;-1.67431176220142;0.0940693440498702;0.2118950754157
"LILRA3";4.92652872709613;3.22997369534521;1.96593944805234;1.64296702960264;0.100389755046959;0.221659151650972
"LILRA5";96.7036066440276;-1.20108187169938;0.458741139074567;-2.61821268988946;0.00883916919596772;0.0376282583659296
"LILRA6";153.592469216285;-0.836964012018812;0.51299594681008;-1.63152168593775;0.102780287816007;0.225005911375117
"LILRB1";232.90728637451;-0.492778267262345;0.562601665672978;-0.875891945099182;0.38108877885806;0.550357321183573
"LILRB2";188.089912520201;-0.875225329313904;0.846445766725604;-1.0340004802666;0.301135938711843;0.468498511958257
"LILRB3";83.0615010336042;0.00183261339192078;1.23519562549637;0.00148366246940385;0.998816209056524;0.999517836097507
"LILRB4";756.302081101498;1.04703744474002;0.570191433120636;1.83629108387271;0.0663146177301351;0.167112755547128
"LILRB5";1379.44727102849;-1.49098174148881;0.614488566657837;-2.42637832888927;0.0152503630188014;0.0570643977574064
"LIMA1";4525.84353592149;-0.399869307703383;0.388324597329638;-1.02972953671525;0.303136986172387;0.470853898148138
"LIMCH1";1930.44886741285;-0.881176873043126;0.404866271209439;-2.17646402208518;0.0295205810855428;0.0936320720690309
"LIMD1";2635.28919488373;-0.136014861136751;0.244707583050411;-0.555826098403868;0.578329742381717;0.720662816748576
"LIMD2";203.179107389414;1.17679729764787;0.883688749605119;1.33168754063433;0.182962885132321;0.334986852205912
"LIME1";33.9672767484619;-0.0179661365234839;0.844099167148903;-0.0212843907714869;0.983018795379541;0.990247979235766
"LIMK1";434.009282458847;-1.24107790428212;0.311299995361622;-3.98675850553873;6.69821412713584e-05;0.000787207911323496
"LIMK2";389.573294902878;1.30532507815951;0.366738653247346;3.55927870324357;0.00037187473344244;0.0031241237084145
"LIMS1";1760.11885544446;0.495858709041168;0.21615467955113;2.2939994177821;0.0217905321835275;0.0743525019449569
"LIMS2";442.609937120455;-1.5431703106082;0.689534539702937;-2.23798841356522;0.025221810709601;0.0828841312888915
"LIMS3";32.8102123925715;1.32541241617792;0.831005487605072;1.59495025718507;0.110723359750681;0.236672788966089
"LIMS4";49.5161665058178;1.48549575738474;0.797091219438138;1.86364586782408;0.0623714518725488;0.160069877044377
"LIN28A";104.015416618616;-0.670074348306155;0.491801372459306;-1.36248978923213;0.173043364390232;0.322600192503159
"LIN28B";8.48727043679843;-0.058387568798607;0.990375782610007;-0.0589549641901927;0.952987979050723;0.974287074748186
"LIN37";48.8880000917024;-1.25348781875349;0.802650199198318;-1.56168629872074;0.118361908076027;0.247781032294351
"LIN52";279.19913851237;-0.124549223598152;0.476904926125024;-0.261161537185508;0.793967937925483;0.875194636267387
"LIN54";464.015774478719;1.13518546082492;0.373547474715666;3.03893223127526;0.00237418255009432;0.0135710698908765
"LIN7A";180.536210425282;1.87063776019494;0.381532032769182;4.9029638392817;9.44013673296796e-07;2.16656026469865e-05
"LIN7B";17.6349696826147;0.342846120068863;0.999042682899065;0.343174647027069;0.731467076574848;0.83255023139906
"LIN7C";1116.97363302691;0.42422970330259;0.349813132338072;1.21273235360586;0.225232165890918;0.386743892942615
"LIN9";63.4566162446775;0.118143633155086;0.460039327834057;0.2568120289005;0.797323883717291;0.877591493132789
"LINC00032";15.9713163210097;0.918492886386188;0.948937734451225;0.967916917032872;0.333085864851095;0.501253490177851
"LINC00328-2P";2.9951290232612;2.0178474105479;2.21708936586933;0.910133547890022;0.36275208409996;0.531887043470784
"LINC00431";35.8862810330759;-0.166785698311057;0.622370741535475;-0.267984478029243;0.788711266629633;0.872051086687072
"LINC00643";70.8111553221298;-1.12764138430541;0.615883324693814;-1.8309334562127;0.0671104759461503;0.168484888005279
"LINC00672";187.278267207293;0.958972165962291;0.662936659959854;1.44655172037154;0.148022516462388;0.289541101248124
"LINC00674";405.094157080805;-0.112054233481629;0.411374373339909;-0.272389922035911;0.785322220898351;0.869992022085026
"LINC00680";269.429403126656;1.18054881048808;0.650696723264734;1.81428424069038;0.0696339765263127;0.172433576836452
"LINC00869";585.78068793297;0.358825732669212;0.41413870813104;0.866438528020119;0.386249723262227;0.55525629381996
"LINC00888";130.88910383364;0.0042045753457641;0.658462033100841;0.00638544841524702;0.994905183918325;0.997030278288199
"LINC00933";42.2503917588061;0.203657086004743;0.580192848743839;0.351016194780193;0.725576198822617;0.828517789380411
"LINC00993";16.7379612987321;-0.777568743142217;1.12377623565987;-0.691924885460525;0.48898450175847;0.645805370708624
"LINC01145";583.300906654883;0.729353051915891;0.256342598390254;2.84522766210526;0.0044379691243174;0.0220066773285396
"LINC01347";95.3918753833148;1.40415572676092;0.878827873795955;1.59775966219175;0.110096475085644;0.236002160265271
"LINC01667";147.293493853633;-3.05417966007957;0.681969570531207;-4.47846911659208;7.51802443355679e-06;0.000130692165662588
"LINC01881";304.604657918806;0.857989219265217;0.411357510166612;2.0857507109028;0.0370012102741043;0.110240833239727
"LINC02210";528.814102578369;-0.0591058572173914;0.31412016534479;-0.188163205480663;0.850748715028396;0.910997711276581
"LINC02218";3.95215974258585;4.84546170546565;2.07971333422989;2.32986999973239;0.0198130230593874;0.0693125647950224
"LINC02618";2.68127670942958;-1.78612247126465;2.664221644104;-0.670410615129332;0.502596069618203;0.657900762172843
"LINGO1";40.8797774868235;-3.80394493395246;1.32260818620883;-2.8760935956825;0.00402630304518625;0.0204379200644425
"LINGO2";4.94137631866176;-1.47521117961186;2.01933959770956;-0.730541401399309;0.465059315790837;0.625262437247705
"LINGO3";38.7268669564584;-3.57271429594299;0.749613593129594;-4.76607458654414;1.87849743647525e-06;3.93537320095194e-05
"LINS1";631.83203428269;1.32123849188721;0.385311106169731;3.42901741146595;0.000605770664577972;0.00462521703765061
"LIPA";1741.2780400748;0.896845239754605;0.488043581903877;1.8376335085813;0.0661164276980174;0.166682598155639
"LIPC";67.332677326798;-0.201166468388125;0.699461079735882;-0.287602089974879;0.773651344878669;0.861990702482028
"LIPE";218.889294179669;-1.21986530313817;0.581582619358992;-2.09749270788505;0.0359499820181718;0.107942451456052
"LIPF";3.92907976948249;0.129104824538715;1.85532932206705;0.0695859344231554;0.944523232504941;0.969875056594208
"LIPG";289.341727561692;-0.119262975330574;0.39901218253276;-0.298895573998627;0.765019724266324;0.855627713143089
"LIPH";62.931523074755;-0.442351623556079;0.838381497361513;-0.527625698978582;0.597759152489988;0.736180593878
"LIPI";3.1800111899552;3.26989160282927;1.74095748123132;1.87821451016517;0.0603518259503402;0.156624179148157
